stories_id,description,facebook_reactions,facebook_shares,media_id,publish_date,title,url,tag
1039513127,,0,0,41736,25/10/2018,Bolsa volta a subir com alívio no exterior; dólar recua mais de 1%,https://redir.folha.com.br/redir/online/mercado/rss091/*https://www1.folha.uol.com.br/mercado/2018/10/bolsa-volta-a-subir-com-alivio-no-exterior-dolar-recua-mais-de-1.shtml,
1039527725,,0,0,41736,25/10/2018,Malafaia já chamou Bolsonaro de 'direita radical' e inábil para a Presidência,https://redir.folha.com.br/redir/online/emcimadahora/rss091/*https://www1.folha.uol.com.br/poder/2018/10/malafaia-ja-chamou-bolsonaro-de-direita-radical-e-inabil-para-a-presidencia.shtml,
1039495241,,0,0,41736,25/10/2018,"Com retorno de Ciro ao Brasil, Haddad espera declaração de apoio",https://redir.folha.com.br/redir/online/emcimadahora/rss091/*https://www1.folha.uol.com.br/poder/2018/10/com-retorno-de-ciro-ao-brasil-haddad-espera-declaracao-de-apoio.shtml,
1039495234,,0,0,41736,25/10/2018,Tempos sombrios se aproximam para meu país,https://redir.folha.com.br/redir/online/emcimadahora/rss091/*https://www1.folha.uol.com.br/poder/2018/10/tempos-sombrios-se-aproximam-para-meu-pais.shtml,
1039495236,,0,0,41736,25/10/2018,"Cérebro por trás de ascensão de Trump, Bannon quer espalhar marca pelo Brasil e o mundo",https://redir.folha.com.br/redir/online/emcimadahora/rss091/*https://www1.folha.uol.com.br/poder/2018/10/cerebro-por-tras-de-ascensao-de-trump-bannon-quer-espalhar-marca-pelo-brasil-e-o-mundo.shtml,
1039493648,,0,0,41736,25/10/2018,"Para Procuradoria, Temer pode responder por prevaricação se retardar nomeação de vices da Caixa",https://redir.folha.com.br/redir/online/mercado/rss091/*https://www1.folha.uol.com.br/mercado/2018/10/para-procuradoria-temer-pode-responder-por-prevaricacao-se-retardar-nomeacao-de-vices-da-caixa.shtml,
1039581463,,0,0,41736,25/10/2018,"Para perito do PSL, auditoria de urnas eletrônicas foi frágil",https://redir.folha.com.br/redir/online/poder/rss091/*https://www1.folha.uol.com.br/poder/2018/10/para-perito-do-psl-auditoria-de-urnas-eletronicas-foi-fragil.shtml,
1039581459,,0,0,41736,25/10/2018,Não é verdade que Amelinha Teles matou militares na ditadura,https://redir.folha.com.br/redir/online/poder/rss091/*https://www1.folha.uol.com.br/poder/2018/10/nao-e-verdade-que-amelinha-teles-matou-militares-na-ditadura.shtml,
1039581456,,0,0,41736,25/10/2018,"Zema recua seis pontos em MG e tem 68% dos votos válidos contra 32% de Anastasia, diz Datafolha",https://redir.folha.com.br/redir/online/poder/rss091/*https://www1.folha.uol.com.br/poder/2018/10/zema-recua-seis-pontos-em-mg-e-tem-68-dos-votos-validos-contra-32-de-anastasia-diz-datafolha.shtml,
1039581445,,0,0,41736,25/10/2018,Datafolha mostra Doria com 52% dos votos válidos e França com 48%,https://redir.folha.com.br/redir/online/poder/rss091/*https://www1.folha.uol.com.br/poder/2018/10/datafolha-mostra-doria-com-52-dos-votos-validos-e-franca-com-48.shtml,
1039555728,,0,0,41736,25/10/2018,"No WhatsApp, críticas ao TSE conseguem unir eleitores de Bolsonaro e Haddad",https://redir.folha.com.br/redir/online/poder/rss091/*https://www1.folha.uol.com.br/poder/2018/10/no-whatsapp-criticas-ao-tse-conseguem-unir-eleitores-de-bolsonaro-e-haddad.shtml,
1039602611,,0,0,41736,25/10/2018,"No RJ, Datafolha mostra Witzel na liderança com 56% dos votos válidos e Paes com 44%     ",https://redir.folha.com.br/redir/online/emcimadahora/rss091/*https://www1.folha.uol.com.br/poder/2018/10/no-rj-datafolha-mostra-witzel-na-lideranca-com-56-dos-votos-validos-e-paes-com-44.shtml,
1039602606,,0,0,41736,25/10/2018,Só 6 dos 20 artistas mais populares do Brasil declaram preferência na eleição,https://redir.folha.com.br/redir/online/emcimadahora/rss091/*https://www1.folha.uol.com.br/ilustrada/2018/10/so-6-dos-20-artistas-mais-populares-do-brasil-declaram-preferencia-na-eleicao.shtml,
1039602602,,0,0,41736,25/10/2018,Pesquisa Datafolha mostra queda de 6 pontos entre Haddad e Bolsonaro,https://redir.folha.com.br/redir/online/emcimadahora/rss091/*https://www1.folha.uol.com.br/poder/2018/10/pesquisa-datafolha-mostra-queda-de-6-pontos-entre-haddad-e-bolsonaro.shtml,
1039601138,,0,0,41736,25/10/2018,"Temer manda destravar contratação na Caixa, diz ministro da Fazenda",https://redir.folha.com.br/redir/online/mercado/rss091/*https://www1.folha.uol.com.br/mercado/2018/10/temer-manda-destravar-contratacao-na-caixa-diz-ministro-da-fazenda.shtml,
1039630856,,0,0,41736,25/10/2018,"General diz que tem escutas com ameaça a Bolsonaro, mas não revela origem",https://redir.folha.com.br/redir/online/emcimadahora/rss091/*https://www1.folha.uol.com.br/poder/2018/10/general-diz-que-tem-escutas-com-ameaca-a-bolsonaro-mas-nao-revela-origem.shtml,
1039630854,,0,0,41736,25/10/2018,"Mais de 90% dos eleitores já decidiram voto para presidente, mostra Datafolha",https://redir.folha.com.br/redir/online/emcimadahora/rss091/*https://www1.folha.uol.com.br/poder/2018/10/mais-de-90-dos-eleitores-dizem-ja-ter-decidido-voto-para-presidente.shtml,
1039630846,,0,0,41736,25/10/2018,Polícia investiga origem de ameaças via Whatsapp no RN,https://redir.folha.com.br/redir/online/emcimadahora/rss091/*https://www1.folha.uol.com.br/poder/2018/10/policia-investiga-origem-de-ameacas-via-whatsapp-no-rn.shtml,
1039630843,,0,0,41736,25/10/2018,Arroubo autoritário faz Bolsonaro perder eleitores na reta final,https://redir.folha.com.br/redir/online/emcimadahora/rss091/*https://www1.folha.uol.com.br/poder/2018/10/arroubo-autoritario-faz-bolsonaro-perder-eleitores-na-reta-final.shtml,
1039630849,,0,0,41736,25/10/2018,"Haddad cresce sete pontos no Norte, mas segue liderando apenas no Nordeste",https://redir.folha.com.br/redir/online/emcimadahora/rss091/*https://www1.folha.uol.com.br/poder/2018/10/haddad-cresce-sete-pontos-no-norte-mas-segue-liderando-apenas-no-nordeste.shtml,
1039652159,,0,0,41736,25/10/2018,"Bolsonaro e Haddad empatam entre mulheres, mas têm 20 pontos de distância entre homens",https://redir.folha.com.br/redir/online/poder/rss091/*https://www1.folha.uol.com.br/poder/2018/10/bolsonaro-e-haddad-empatam-entre-mulheres-mas-tem-20-pontos-de-distancia-entre-homens.shtml,
1039652165,,0,0,41736,25/10/2018,"Após queda nas pesquisas, campanha de Bolsonaro muda estratégia",https://redir.folha.com.br/redir/online/poder/rss091/*https://www1.folha.uol.com.br/poder/2018/10/apos-queda-nas-pesquisas-campanha-de-bolsonaro-muda-estrategia.shtml,
1039652155,,0,0,41736,25/10/2018,Bolsonaro cai e Haddad cresce no grupo de eleitores mais ricos,https://redir.folha.com.br/redir/online/poder/rss091/*https://www1.folha.uol.com.br/poder/2018/10/bolsonaro-cai-e-haddad-cresce-no-grupo-de-eleitores-mais-ricos.shtml,
1039652149,,0,0,41736,25/10/2018,"Evangélicos estão mais tristes do que católicos com Brasil, aponta Datafolha",https://redir.folha.com.br/redir/online/poder/rss091/*https://www1.folha.uol.com.br/poder/2018/10/evangelicos-estao-mais-tristes-do-que-catolicos-com-brasil-aponta-datafolha.shtml,
1039681549,,0,0,41736,25/10/2018,O que o resto do mundo pode nos dizer sobre o futuro dos nossos impostos,https://redir.folha.com.br/redir/online/emcimadahora/rss091/*https://www1.folha.uol.com.br/ilustrissima/2018/10/o-que-o-resto-do-mundo-pode-nos-dizer-sobre-o-futuro-dos-nossos-impostos.shtml,
1039681547,,0,0,41736,25/10/2018,Bolsonaro vence Haddad nos maiores colégios eleitorais do país,https://redir.folha.com.br/redir/online/emcimadahora/rss091/*https://www1.folha.uol.com.br/poder/2018/10/bolsonaro-vence-haddad-nos-maiores-colegios-eleitorais-do-pais.shtml,
1039699447,,0,0,41736,25/10/2018,"'Seu arregão, coitado é você', diz Haddad para Bolsonaro, no Recife",https://redir.folha.com.br/redir/online/emcimadahora/rss091/*https://www1.folha.uol.com.br/poder/2018/10/seu-arregao-coitado-e-voce-diz-haddad-para-bolsonaro-no-recife.shtml,
1039699441,,0,0,41736,25/10/2018,Luciano Huck ajudou a barrar nota anti-Bolsonaro em movimento de renovação,https://redir.folha.com.br/redir/online/emcimadahora/rss091/*https://www1.folha.uol.com.br/poder/2018/10/luciano-huck-ajudou-a-barrar-nota-anti-bolsonaro-em-movimento-de-renovacao.shtml,
1039699432,,0,0,41736,25/10/2018,Record diz repudiar falas de Haddad e 'alguns veículos de comunicação',https://redir.folha.com.br/redir/online/emcimadahora/rss091/*https://www1.folha.uol.com.br/poder/2018/10/record-diz-repudiar-falas-de-haddad-e-alguns-veiculos-de-comunicacao.shtml,
1039720607,Mídias sociais e a vida em rede,7678,2250,41736,24/10/2018,Folha publica palavras &#8216;bolso&#8217; e &#8216;bolovo&#8217; no Twitter e respostas sugerem ação de robôs pró-Bolsonaro,https://hashtag.blogfolha.uol.com.br/2018/10/24/folha-publica-palavras-bolso-e-bolovo-no-twitter-e-respostas-sugerem-acao-de-robos-pro-bolsonaro/,
1039719904,,0,0,41736,25/10/2018,Ministro do TSE nega pedido de direito de resposta de Bolsonaro na Folha,https://redir.folha.com.br/redir/online/poder/rss091/*https://www1.folha.uol.com.br/poder/2018/10/ministro-do-tse-nega-pedido-de-direito-de-resposta-de-bolsonaro-na-folha.shtml,
1039719508,,0,0,41736,25/10/2018,"Médico de Bolsonaro disse 'câncer' em vídeo de reportagem, mas como brincadeira",https://redir.folha.com.br/redir/online/emcimadahora/rss091/*https://www1.folha.uol.com.br/poder/2018/10/medico-de-bolsonaro-disse-cancer-em-video-de-reportagem-mas-como-brincadeira.shtml,
1039740696,,0,0,41736,25/10/2018,Filho de Vladimir Herzog chama Jair Bolsonaro de criminoso,https://redir.folha.com.br/redir/online/emcimadahora/rss091/*https://www1.folha.uol.com.br/poder/2018/10/filho-de-vladimir-herzog-chama-jair-bolsonaro-de-criminoso.shtml,
1039775829,,0,0,41736,25/10/2018,Haddad cresce no eleitorado masculino de baixa renda e empata com Bolsonaro,https://redir.folha.com.br/redir/online/emcimadahora/rss091/*https://www1.folha.uol.com.br/tv/poder/2018/10/haddad-cresce-no-eleitorado-masculino-de-baixa-renda-e-empata-com-bolsonaro.shtml,
1039815543,,0,0,41736,25/10/2018,"Atrás nas pesquisas, Paes amplia ataques a propostas de Witzel em último debate",https://redir.folha.com.br/redir/online/emcimadahora/rss091/*https://www1.folha.uol.com.br/poder/2018/10/atras-nas-pesquisas-paes-amplia-ataques-a-propostas-de-witzel-em-ultimo-debate.shtml,
1039815541,,0,0,41736,25/10/2018,Universidades de todo o país são alvo de ações policiais e da Justiça Eleitoral,https://redir.folha.com.br/redir/online/emcimadahora/rss091/*https://www1.folha.uol.com.br/cotidiano/2018/10/universidades-de-todo-o-pais-sao-alvo-de-acoes-policiais-e-da-justica-eleitoral.shtml,
1039858364,,0,0,41736,26/10/2018,"Em 1968, tudo era melhor",https://redir.folha.com.br/redir/online/emcimadahora/rss091/*https://www1.folha.uol.com.br/colunas/renato-terra/2018/10/em-1968-tudo-era-melhor.shtml,
1039858369,,0,0,41736,26/10/2018,General eleito para Câmara sugere que Bolsonaro adote tom conciliador,https://redir.folha.com.br/redir/online/emcimadahora/rss091/*https://www1.folha.uol.com.br/poder/2018/10/general-eleito-para-camara-sugere-que-bolsonaro-adote-tom-conciliador.shtml,
1039858357,,0,0,41736,26/10/2018,Metade acredita em notícias compartilhadas no WhatsApp,https://redir.folha.com.br/redir/online/emcimadahora/rss091/*https://www1.folha.uol.com.br/poder/2018/10/metade-acredita-em-noticias-compartilhadas-no-whatsapp.shtml,
1039858352,,0,0,41736,26/10/2018,Campanha de Zema atrai apoio de veteranos em MG,https://redir.folha.com.br/redir/online/emcimadahora/rss091/*https://www1.folha.uol.com.br/poder/2018/10/campanha-de-zema-atrai-apoio-de-veteranos-em-mg.shtml,
1039858348,,0,0,41736,26/10/2018,Cobertura da Folha teve reportagens exclusivas e inovações,https://redir.folha.com.br/redir/online/emcimadahora/rss091/*https://www1.folha.uol.com.br/poder/2018/10/cobertura-da-folha-teve-reportagens-exclusivas-e-inovacoes.shtml,
1039858332,,0,0,41736,26/10/2018,"Aliados atribuem queda de Bolsonaro a erros do PSL e propaganda do PT, e veem lição para o candidato",https://redir.folha.com.br/redir/online/emcimadahora/rss091/*https://painel.blogfolha.uol.com.br/?p=27263,
1039858328,,0,0,41736,26/10/2018,Chance de Sérgio Sá Leitão ficar no comando da Cultura com Bolsonaro é remota,https://redir.folha.com.br/redir/online/emcimadahora/rss091/*https://www1.folha.uol.com.br/colunas/monicabergamo/2018/10/chance-de-sergio-sa-leitao-ficar-no-comando-da-cultura-com-bolsonaro-e-remota.shtml,
1039940477,,0,0,41736,26/10/2018,Estudo aponta para automação no envio de mensagens e orquestração entre grupos de WhatsApp pró-Bolsonaro,https://redir.folha.com.br/redir/online/emcimadahora/rss091/*https://www1.folha.uol.com.br/poder/2018/10/estudo-aponta-para-automacao-no-envio-de-mensagens-e-orquestracao-entre-grupos-de-whatsapp-pro-bolsonaro.shtml,
1039956512,,605,83,41736,26/10/2018,Líder ruralista diz que Bolsonaro começa a entender que não governará sem apoio de partidos,https://painel.blogfolha.uol.com.br/2018/10/26/lider-de-ruralistas-diz-que-bolsonaro-comeca-a-entender-que-nao-governara-sem-apoio-de-partidos/,
1039956507,,1319,106,41736,26/10/2018,"Aliados atribuem queda de Bolsonaro a erros do PSL e propaganda do PT, mas celebram lição para o candidato",https://painel.blogfolha.uol.com.br/2018/10/26/aliados-atribuem-queda-de-bolsonaro-a-erros-do-psl-e-propaganda-do-pt-e-veem-licao-para-o-candidato/,
1040022559,,0,0,41736,26/10/2018,"Recatada, Michelle Bolsonaro controla acesso a Bolsonaro",https://redir.folha.com.br/redir/online/poder/rss091/*https://www1.folha.uol.com.br/poder/2018/10/recatada-michelle-bolsonaro-controla-acesso-a-bolsonaro.shtml,
1040022553,,0,0,41736,26/10/2018,Economist pede que instituições resistam à 'tragédia' Bolsonaro,https://redir.folha.com.br/redir/online/poder/rss091/*https://www1.folha.uol.com.br/colunas/nelsondesa/2018/10/economist-pede-que-instituicoes-resistam-a-tragedia-bolsonaro.shtml,
1040022562,,0,0,41736,26/10/2018,"Frouxidão, chiliques e faniquitos",https://redir.folha.com.br/redir/online/poder/rss091/*https://www1.folha.uol.com.br/colunas/helioschwartsman/2018/10/frouxidao-chiliques-e-faniquitos.shtml,
1040022557,,0,0,41736,26/10/2018,Eleitores de centro e 'não petistas' escolhem lado na reta final,https://redir.folha.com.br/redir/online/poder/rss091/*https://www1.folha.uol.com.br/colunas/bruno-boghossian/2018/10/eleitores-de-centro-e-nao-petistas-escolhem-lado-na-reta-final.shtml,
1040022550,,0,0,41736,26/10/2018,"E se Bolsonaro acabar fazendo, por distração, um bem ao país?",https://redir.folha.com.br/redir/online/poder/rss091/*https://www1.folha.uol.com.br/colunas/reinaldoazevedo/2018/10/e-se-bolsonaro-acabar-fazendo-por-distracao-um-bem-ao-pais.shtml,
1039995044,,0,0,41736,26/10/2018,"De suas torres de marfim, comentaristas não entendem opção por Bolsonaro",https://redir.folha.com.br/redir/online/emcimadahora/rss091/*https://www1.folha.uol.com.br/ilustrissima/2018/10/de-suas-torres-de-marfim-comentaristas-nao-entendem-opcao-por-bolsonaro.shtml,
1039993701,,0,0,41736,26/10/2018,Biruta de Bolsonaro causa paralisia,https://redir.folha.com.br/redir/online/mercado/rss091/*https://www1.folha.uol.com.br/colunas/viniciustorres/2018/10/biruta-de-bolsonaro-causa-paralisia.shtml,
1039993697,,0,0,41736,26/10/2018,Militares na infraestrutura mudam jogo de forças em órgãos reguladores,https://redir.folha.com.br/redir/online/mercado/rss091/*https://www1.folha.uol.com.br/mercado/2018/10/militares-na-infraestrutura-mudam-jogo-de-forcas-em-orgaos-reguladores.shtml,
1040099154,,0,0,41736,26/10/2018,Pedagogia do oprimido ou pedagogia do WhatsApp?,https://redir.folha.com.br/redir/online/emcimadahora/rss091/*https://www1.folha.uol.com.br/opiniao/2018/10/pedagogia-do-oprimido-ou-pedagogia-do-whatsapp.shtml,
1040093097,,0,0,41736,26/10/2018,"Entre LGBTs, Haddad lidera com 57% e Bolsonaro tem 29%",https://redir.folha.com.br/redir/online/poder/rss091/*https://www1.folha.uol.com.br/poder/2018/10/entre-lgbts-haddad-lidera-com-57-e-bolsonaro-tem-29.shtml,
1040128245,,0,0,41736,26/10/2018,Bolsonaro vai resistir aos lobbies?,https://redir.folha.com.br/redir/online/emcimadahora/rss091/*https://www1.folha.uol.com.br/colunas/raquellandim/2018/10/bolsonaro-vai-resistir-aos-lobbies.shtml,
1040128087,,0,0,41736,26/10/2018,Especialista analisa elo entre Bolsonaro e renascimento conservador; ouça,https://redir.folha.com.br/redir/online/poder/rss091/*https://www1.folha.uol.com.br/poder/2018/10/especialista-analisa-elo-entre-bolsonaro-e-renascimento-conservador-ouca.shtml,
1040286944,,0,0,41736,26/10/2018,"Com medo de Bolsonaro, LGBTs se engajam para virar votos nas redes",https://redir.folha.com.br/redir/online/poder/rss091/*https://www1.folha.uol.com.br/poder/2018/10/com-medo-de-bolsonaro-lgbts-se-engajam-para-virar-votos-nas-redes.shtml,
1040251436,,0,0,41736,26/10/2018,"Dívida pública federal cai 0,16% em setembro, a R$ 3,779 tri, diz Tesouro",https://redir.folha.com.br/redir/online/emcimadahora/rss091/*https://www1.folha.uol.com.br/mercado/2018/10/divida-publica-federal-cai-016-em-setembro-a-r-3779-tri-diz-tesouro.shtml,
1040398777,,0,0,41736,26/10/2018,Monica Iozzi afirma que discurso de Bolsonaro incita a violência e revela que amigo foi espancado,https://redir.folha.com.br/redir/online/emcimadahora/rss091/*https://f5.folha.uol.com.br/celebridades/2018/10/monica-iozzi-afirma-que-discurso-de-bolsonaro-incita-a-violencia-e-revela-que-amigo-foi-espancado.shtml,
1040398767,,0,0,41736,26/10/2018,Haddad diz que educação não irá se calar e fala em intimidação às universidades,https://redir.folha.com.br/redir/online/emcimadahora/rss091/*https://www1.folha.uol.com.br/cotidiano/2018/10/haddad-diz-que-educacao-nao-ira-se-calar-e-fala-em-intimidacao-as-universidades.shtml,
1040395998,,0,0,41736,26/10/2018,Aliados de Bolsonaro criticam Datafolha e Ibope após queda de candidato,https://redir.folha.com.br/redir/online/poder/rss091/*https://www1.folha.uol.com.br/poder/2018/10/aliados-de-bolsonaro-criticam-datafolha-e-ibope-apos-queda-de-candidato.shtml,
1040395996,,0,0,41736,26/10/2018,Onda Bolsonaro cria palanques duplos para o presidenciável nos estados,https://redir.folha.com.br/redir/online/poder/rss091/*https://www1.folha.uol.com.br/poder/2018/10/onda-bolsonaro-cria-palanques-duplos-para-o-presidenciavel-nos-estados.shtml,
1040367717,,0,0,41736,26/10/2018,"'Bolsonaro exercita o discurso da intolerância e do sectarismo', diz leitor",https://redir.folha.com.br/redir/online/paineldoleitor/rss091/*https://www1.folha.uol.com.br/paineldoleitor/2018/10/bolsonaro-exercita-o-discurso-da-intolerancia-e-do-sectarismo-diz-leitor.shtml,
1040336152,,0,0,41736,26/10/2018,"Operações em universidades atacam liberdade de expressão, dizem especialistas",https://redir.folha.com.br/redir/online/emcimadahora/rss091/*https://www1.folha.uol.com.br/cotidiano/2018/10/operacoes-em-universidades-atacam-liberdade-de-expressao-dizem-especialistas.shtml,
1040336161,,0,0,41736,26/10/2018,"Após missão da OEA falar em fake news, presidente do PSL diz que órgão tem 'zero credibilidade'",https://redir.folha.com.br/redir/online/emcimadahora/rss091/*https://www1.folha.uol.com.br/poder/2018/10/apos-missao-da-oea-falar-em-fake-news-presidente-do-psl-diz-que-orgao-tem-zero-credibilidade.shtml,
1040316144,,0,0,41736,26/10/2018,Dólar cai e mostra tentativa do investidor local em ignorar exterior negativo,https://redir.folha.com.br/redir/online/emcimadahora/rss091/*https://www1.folha.uol.com.br/mercado/2018/10/dolar-cai-e-mostra-tentativa-do-investidor-local-em-ignorar-exterior-negativo.shtml,
1040455209,,0,0,41736,26/10/2018,Reta final,https://redir.folha.com.br/redir/online/opiniao/rss091/*https://www1.folha.uol.com.br/opiniao/2018/10/reta-final.shtml,
1040428495,,0,0,41736,26/10/2018,PF pede ao WhatsApp números que dispararam mensagens em massa,https://redir.folha.com.br/redir/online/poder/rss091/*https://www1.folha.uol.com.br/poder/2018/10/pf-pede-ao-whatsapp-numeros-que-dispararam-mensagens-em-massa.shtml,
1040428496,,0,0,41736,26/10/2018,"Steve Bannon declara apoio a Bolsonaro, mas nega vínculo com campanha: 'Ele é brilhante'",https://redir.folha.com.br/redir/online/poder/rss091/*https://www1.folha.uol.com.br/poder/2018/10/steve-bannon-declara-apoio-a-bolsonaro-mas-nega-vinculo-com-campanha-ele-e-brilhante.shtml,
1040542777,,0,0,41736,25/10/2018,Vereador processa Frota por acusá-lo de se vestir de eleitor de Bolsonaro para atacar Haddad,https://redir.folha.com.br/redir/online/colunas/monicabergamo/rss091/*https://www1.folha.uol.com.br/colunas/monicabergamo/2018/10/vereador-processa-frota-por-acusa-lo-de-se-vestir-de-eleitor-de-bolsonaro-para-atacar-haddad.shtml,
1040542782,,0,0,41736,25/10/2018,"Com pai exilado na ditadura, Doria é questionado por apoiar Bolsonaro",https://redir.folha.com.br/redir/online/colunas/monicabergamo/rss091/*https://www1.folha.uol.com.br/colunas/monicabergamo/2018/10/com-pai-exilado-na-ditadura-doria-e-questionado-por-apoiar-bolsonaro.shtml,
1040537467,,0,0,41736,26/10/2018,Polícia investiga estupro de estudante por suposta intolerância política no CE,https://redir.folha.com.br/redir/online/cotidiano/rss091/*https://www1.folha.uol.com.br/cotidiano/2018/10/policia-investiga-estupro-de-estudante-por-suposta-intolerancia-politica-no-ce.shtml,
1040521439,,0,0,41736,26/10/2018,"'Governador do Bolsonaro', coronel dos Bombeiros com estilo cordial é favorito em SC",https://redir.folha.com.br/redir/online/poder/rss091/*https://www1.folha.uol.com.br/poder/2018/10/governador-do-bolsonaro-coronel-dos-bombeiros-com-estilo-cordial-e-favorito-em-sc.shtml,
1040493687,,0,0,41736,26/10/2018,Roger Waters quer visitar Lula na prisão,https://redir.folha.com.br/redir/online/poder/rss091/*https://www1.folha.uol.com.br/colunas/monicabergamo/2018/10/roger-waters-quer-visitar-lula-na-prisao.shtml,
1040493682,,0,0,41736,26/10/2018,Edir Macedo processa Haddad pedindo indenização por ofensas,https://redir.folha.com.br/redir/online/poder/rss091/*https://www1.folha.uol.com.br/colunas/monicabergamo/2018/10/edir-macedo-processa-haddad-pedindo-indenizacao-por-ofensas.shtml,
1040493691,,0,0,41736,26/10/2018,Bispo é notificado para não fazer propaganda política durante missas em PE,https://redir.folha.com.br/redir/online/poder/rss091/*https://www1.folha.uol.com.br/poder/2018/10/bispo-e-notificado-para-nao-fazer-propaganda-politica-durante-missas-em-pe.shtml,
1040493680,,0,0,41736,26/10/2018,Não é verdade que policiais militares do Ceará entoaram gritos a favor de Bolsonaro,https://redir.folha.com.br/redir/online/poder/rss091/*https://www1.folha.uol.com.br/poder/2018/10/nao-e-verdade-que-policiais-militares-do-ceara-entoaram-gritos-a-favor-de-bolsonaro.shtml,
1040608815,,0,0,41736,26/10/2018,Dono da Havan cresceu sob governos petistas e acumula processos,https://redir.folha.com.br/redir/online/emcimadahora/rss091/*https://www1.folha.uol.com.br/poder/2018/10/dono-da-havan-cresceu-sob-governos-petistas-e-acumula-processos.shtml,
1040608781,,0,0,41736,26/10/2018,Monitoramento de 175 grupos de WhatsApp mostra ênfase em ação contra críticos de Bolsonaro,https://redir.folha.com.br/redir/online/emcimadahora/rss091/*https://www1.folha.uol.com.br/poder/2018/10/monitoramento-de-175-grupos-de-whatsapp-mostra-enfase-em-acao-contra-criticos-de-bolsonaro.shtml,
1040608778,,0,0,41736,26/10/2018,Edir Macedo processa Haddad após ser associado a 'fundamentalismo charlatão',https://redir.folha.com.br/redir/online/emcimadahora/rss091/*https://www1.folha.uol.com.br/poder/2018/10/edir-macedo-processa-haddad-apos-ser-associado-a-fundamentalismo-charlatao.shtml,
1040589644,,0,0,41736,26/10/2018,Templo da Universal no Chile é pichado com 'Hitler = Bolsonaro',https://redir.folha.com.br/redir/online/emcimadahora/rss091/*https://www1.folha.uol.com.br/poder/2018/10/templo-da-universal-no-chile-e-pichado-com-hitler-bolsonaro.shtml,
1040608783,,0,0,41736,26/10/2018,Fake news? Há um aplicativo para isso,https://redir.folha.com.br/redir/online/emcimadahora/rss091/*https://www1.folha.uol.com.br/poder/2018/10/fake-news-ha-um-aplicativo-para-isso.shtml,
1040589647,,0,0,41736,26/10/2018,"Dólar fecha a R$ 3,6550, menor patamar desde maio, às vésperas do 2º turno",https://redir.folha.com.br/redir/online/emcimadahora/rss091/*https://www1.folha.uol.com.br/mercado/2018/10/dolar-fecha-a-r-36550-menor-patamar-desde-maio-as-vesperas-do-2o-turno.shtml,
1040570715,,0,0,41736,26/10/2018,Índios do Xingu veem com preocupação uma possível vitória de Bolsonaro,https://redir.folha.com.br/redir/online/emcimadahora/rss091/*https://www1.folha.uol.com.br/poder/2018/10/indios-do-xingu-veem-com-preocupacao-uma-possivel-vitoria-de-bolsonaro.shtml,
1040570705,,0,0,41736,26/10/2018,"Zerar déficit com privatizações não resolve, diz secretário do Tesouro",https://redir.folha.com.br/redir/online/emcimadahora/rss091/*https://www1.folha.uol.com.br/mercado/2018/10/zerar-deficit-com-privatizacoes-nao-resolve-diz-secretario-do-tesouro.shtml,
1040660432,,0,0,41736,26/10/2018,O que as pessoas estão buscando no Google nesta reta final do segundo turno?,https://hashtag.blogfolha.uol.com.br/2018/10/26/o-que-as-pessoas-estao-buscando-no-google-nesta-reta-final-do-segundo-turno/,
1040704747,,0,0,41736,26/10/2018,Campanha de Bolsonaro apagou registro de envio de WhatsApp; PT usou sistema,https://redir.folha.com.br/redir/online/poder/rss091/*https://www1.folha.uol.com.br/poder/2018/10/campanha-de-bolsonaro-apagou-registro-de-envio-de-whatsapp-pt-usou-sistema.shtml,
1040702581,,0,0,41736,26/10/2018,Juristas e artistas assinam manifesto contra a falta de debates no 2º turno,https://redir.folha.com.br/redir/online/mercado/rss091/*https://www1.folha.uol.com.br/colunas/monicabergamo/2018/10/juristas-e-artistas-assinam-manifesto-contra-a-falta-de-debates-no-2o-turno.shtml,
1040684693,,0,0,41736,26/10/2018,"Denarium lidera, mas cai vantagem no segundo turno em Roraima, aponta Ibope",https://redir.folha.com.br/redir/online/poder/rss091/*https://www1.folha.uol.com.br/poder/2018/10/denarium-lidera-mas-cai-vantagem-no-segundo-turno-em-roraima-aponta-ibope.shtml,
1040670076,A Justiça Eleitoral de Santa Catarina determinou nesta sexta-feira (26) a retirada de posts e perfis em redes sociais que sugerem que houve fraude em urnas eletrônicas durante o primeiro turno das eleições.,6,15,41736,26/10/2018,"Em SC, Justiça Eleitoral determina retirada de posts que sugerem fraude em urnas",https://redir.folha.com.br/redir/online/emcimadahora/rss091/*https://www1.folha.uol.com.br/poder/2018/10/em-sc-justica-eleitoral-determina-retirada-de-posts-que-sugerem-fraude-em-urnas.shtml,
1040657761,,0,0,41736,26/10/2018,"'É assim que a democracia começa a morrer?', pergunta Vox",https://redir.folha.com.br/redir/online/poder/rss091/*https://www1.folha.uol.com.br/colunas/nelsondesa/2018/10/e-assim-que-a-democracia-comeca-a-morrer-pergunta-vox.shtml,
1040660066,,0,0,41736,26/10/2018,Juiz que proibiu ato contra fascismo em universidade tem rede social antipetista,https://redir.folha.com.br/redir/online/emcimadahora/rss091/*https://www1.folha.uol.com.br/cotidiano/2018/10/juiz-que-proibiu-ato-contra-fascismo-em-universidade-tem-rede-social-antipetista.shtml,
